igr	n_isolates	prevalence	avg_len	is_core_igr
Cluster_14176	1	0.0008		False
Cluster_9368	1	0.0008		False
Cluster_25759	1	0.0008		False
Cluster_18836	1	0.0008		False
Cluster_15774	1	0.0008		False
Cluster_24717	1	0.0008		False
Cluster_15342	1	0.0008		False
Cluster_21532	1	0.0008		False
Cluster_1180	1	0.0008		False
Cluster_9129	1	0.0008		False
Cluster_2845	1	0.0008		False
Cluster_12669	1	0.0008		False
Cluster_24739	1	0.0008		False
Cluster_990	1	0.0008		False
Cluster_4527	1	0.0008		False
Cluster_9868	1	0.0008		False
Cluster_5269	1	0.0008		False
Cluster_11339	1	0.0008		False
Cluster_24252	1	0.0008		False
Cluster_2958	1	0.0008		False
Cluster_21249	1	0.0008		False
Cluster_12531	1	0.0008		False
Cluster_11889	1	0.0008		False
Cluster_19302	1	0.0008		False
Cluster_17455	1	0.0008		False
Cluster_23263	1	0.0008		False
Cluster_8540	1	0.0008		False
Cluster_14617	1	0.0008		False
Cluster_22893	1	0.0008		False
Cluster_6221	1	0.0008		False
Cluster_16417	1	0.0008		False
Cluster_20281	1	0.0008		False
Cluster_10841	1	0.0008		False
Cluster_14101	1	0.0008		False
Cluster_15659	1	0.0008		False
Cluster_7853	1	0.0008		False
Cluster_6037	1	0.0008		False
Cluster_10049	1	0.0008		False
Cluster_25674	1	0.0008		False
Cluster_2978	1	0.0008		False
Cluster_9802	1	0.0008		False
Cluster_772	1	0.0008		False
Cluster_2741	1	0.0008		False
Cluster_25749	1	0.0008		False
Cluster_13980	1	0.0008		False
Cluster_13415	1	0.0008		False
Cluster_420	1	0.0008		False
Cluster_24661	1	0.0008		False
Cluster_12731	1	0.0008		False
Cluster_2844	1	0.0008		False
Cluster_15352	1	0.0008		False
Cluster_12722	1	0.0008		False
Cluster_3747	1	0.0008		False
Cluster_8945	1	0.0008		False
Cluster_17149	1	0.0008		False
Cluster_12362	1	0.0008		False
Cluster_14093	1	0.0008		False
Cluster_8569	1	0.0008		False
Cluster_24975	1	0.0008		False
Cluster_22109	1	0.0008		False
Cluster_18022	1	0.0008		False
Cluster_17156	1	0.0008		False
Cluster_4294	1	0.0008		False
Cluster_16436	1	0.0008		False
Cluster_17560	1	0.0008		False
Cluster_14299	1	0.0008		False
Cluster_17926	1	0.0008		False
Cluster_25756	1	0.0008		False
Cluster_11964	1	0.0008		False
Cluster_18389	1	0.0008		False
Cluster_1330	1	0.0008		False
Cluster_3444	1	0.0008		False
Cluster_24154	1	0.0008		False
Cluster_8796	1	0.0008		False
Cluster_5002	1	0.0008		False
Cluster_18031	1	0.0008		False
Cluster_14179	1	0.0008		False
Cluster_16873	1	0.0008		False
Cluster_25692	1	0.0008		False
Cluster_3664	1	0.0008		False
Cluster_12345	1	0.0008		False
Cluster_4952	1	0.0008		False
Cluster_24924	1	0.0008		False
Cluster_19650	1	0.0008		False
Cluster_16815	1	0.0008		False
Cluster_20883	1	0.0008		False
Cluster_22150	1	0.0008		False
Cluster_18095	1	0.0008		False
Cluster_10785	1	0.0008		False
Cluster_9994	1	0.0008		False
Cluster_18682	1	0.0008		False
Cluster_22920	1	0.0008		False
Cluster_8425	1	0.0008		False
Cluster_7178	1	0.0008		False
Cluster_19965	1	0.0008		False
Cluster_931	1	0.0008		False
Cluster_24488	1	0.0008		False
Cluster_15490	1	0.0008		False
Cluster_9930	1	0.0008		False
Cluster_22171	1	0.0008		False
Cluster_5795	1	0.0008		False
Cluster_3543	1	0.0008		False
Cluster_5712	1	0.0008		False
Cluster_18677	1	0.0008		False
Cluster_485	1	0.0008		False
Cluster_21256	1	0.0008		False
Cluster_1895	1	0.0008		False
Cluster_25160	1	0.0008		False
Cluster_8008	1	0.0008		False
Cluster_22578	1	0.0008		False
Cluster_14998	1	0.0008		False
Cluster_13749	1	0.0008		False
Cluster_8879	1	0.0008		False
Cluster_105	1	0.0008		False
Cluster_1940	1	0.0008		False
Cluster_308	1	0.0008		False
Cluster_18559	1	0.0008		False
Cluster_22685	1	0.0008		False
Cluster_24723	1	0.0008		False
Cluster_8184	1	0.0008		False
Cluster_2653	1	0.0008		False
Cluster_19185	1	0.0008		False
Cluster_17844	1	0.0008		False
Cluster_11458	1	0.0008		False
Cluster_22092	1	0.0008		False
Cluster_10355	1	0.0008		False
Cluster_12818	1	0.0008		False
Cluster_16094	1	0.0008		False
Cluster_11323	1	0.0008		False
Cluster_9369	1	0.0008		False
Cluster_7135	1	0.0008		False
Cluster_11763	1	0.0008		False
Cluster_18814	1	0.0008		False
Cluster_250	1	0.0008		False
Cluster_22804	1	0.0008		False
Cluster_2219	1	0.0008		False
Cluster_25386	1	0.0008		False
Cluster_16908	1	0.0008		False
Cluster_25836	1	0.0008		False
Cluster_12046	1	0.0008		False
Cluster_22778	1	0.0008		False
Cluster_12253	1	0.0008		False
Cluster_20140	1	0.0008		False
Cluster_24800	1	0.0008		False
Cluster_16348	1	0.0008		False
Cluster_8859	1	0.0008		False
Cluster_7464	1	0.0008		False
Cluster_8718	1	0.0008		False
Cluster_1545	1	0.0008		False
Cluster_13549	1	0.0008		False
Cluster_11184	1	0.0008		False
Cluster_11563	1	0.0008		False
Cluster_24147	1	0.0008		False
Cluster_19060	1	0.0008		False
Cluster_9340	1	0.0008		False
Cluster_22025	1	0.0008		False
Cluster_23659	1	0.0008		False
Cluster_2031	1	0.0008		False
Cluster_10666	1	0.0008		False
Cluster_6924	1	0.0008		False
Cluster_18221	1	0.0008		False
Cluster_24523	1	0.0008		False
Cluster_5023	1	0.0008		False
Cluster_2227	1	0.0008		False
Cluster_21948	1	0.0008		False
Cluster_14708	1	0.0008		False
Cluster_12870	1	0.0008		False
Cluster_16087	1	0.0008		False
Cluster_7885	1	0.0008		False
Cluster_6543	1	0.0008		False
Cluster_8731	1	0.0008		False
Cluster_11314	1	0.0008		False
Cluster_9291	1	0.0008		False
Cluster_20622	1	0.0008		False
Cluster_15777	1	0.0008		False
Cluster_19373	1	0.0008		False
Cluster_15069	1	0.0008		False
Cluster_20405	1	0.0008		False
Cluster_7767	1	0.0008		False
Cluster_23646	1	0.0008		False
Cluster_23490	1	0.0008		False
Cluster_851	1	0.0008		False
Cluster_5336	1	0.0008		False
Cluster_16598	1	0.0008		False
Cluster_15861	1	0.0008		False
Cluster_5509	1	0.0008		False
Cluster_2935	1	0.0008		False
Cluster_18500	1	0.0008		False
Cluster_11411	1	0.0008		False
Cluster_18746	1	0.0008		False
Cluster_2018	1	0.0008		False
Cluster_22074	1	0.0008		False
Cluster_1420	1	0.0008		False
Cluster_13402	1	0.0008		False
Cluster_977	1	0.0008		False
Cluster_13160	1	0.0008		False
Cluster_16072	1	0.0008		False
Cluster_2762	1	0.0008		False
Cluster_20569	1	0.0008		False
Cluster_17716	1	0.0008		False
Cluster_7384	1	0.0008		False
Cluster_6444	1	0.0008		False
Cluster_4991	1	0.0008		False
Cluster_21467	1	0.0008		False
Cluster_23600	1	0.0008		False
Cluster_8335	1	0.0008		False
Cluster_4686	1	0.0008		False
Cluster_11277	1	0.0008		False
Cluster_15577	1	0.0008		False
Cluster_456	1	0.0008		False
Cluster_18134	1	0.0008		False
Cluster_11282	1	0.0008		False
Cluster_521	1	0.0008		False
Cluster_13756	1	0.0008		False
Cluster_20769	1	0.0008		False
Cluster_15582	1	0.0008		False
Cluster_10420	1	0.0008		False
Cluster_25817	1	0.0008		False
Cluster_2594	1	0.0008		False
Cluster_19315	1	0.0008		False
Cluster_12138	1	0.0008		False
Cluster_18756	1	0.0008		False
Cluster_15915	1	0.0008		False
Cluster_6021	1	0.0008		False
Cluster_15480	1	0.0008		False
Cluster_24498	1	0.0008		False
Cluster_2934	1	0.0008		False
Cluster_25031	1	0.0008		False
Cluster_13546	1	0.0008		False
Cluster_20893	1	0.0008		False
Cluster_13700	1	0.0008		False
Cluster_18692	1	0.0008		False
Cluster_2990	1	0.0008		False
Cluster_10795	1	0.0008		False
Cluster_25022	1	0.0008		False
Cluster_10531	1	0.0008		False
Cluster_5852	1	0.0008		False
Cluster_23792	1	0.0008		False
Cluster_12610	1	0.0008		False
Cluster_21958	1	0.0008		False
Cluster_23525	1	0.0008		False
Cluster_597	1	0.0008		False
Cluster_3782	1	0.0008		False
Cluster_23656	1	0.0008		False
Cluster_8835	1	0.0008		False
Cluster_4531	1	0.0008		False
Cluster_14614	1	0.0008		False
Cluster_18402	1	0.0008		False
Cluster_14289	1	0.0008		False
Cluster_21852	1	0.0008		False
Cluster_6199	1	0.0008		False
Cluster_22412	1	0.0008		False
Cluster_24608	1	0.0008		False
Cluster_10722	1	0.0008		False
Cluster_25677	1	0.0008		False
Cluster_7529	1	0.0008		False
Cluster_7517	1	0.0008		False
Cluster_23365	1	0.0008		False
Cluster_2296	1	0.0008		False
Cluster_25095	1	0.0008		False
Cluster_876	1	0.0008		False
Cluster_5040	1	0.0008		False
Cluster_13823	1	0.0008		False
Cluster_1736	1	0.0008		False
Cluster_6445	1	0.0008		False
Cluster_5836	1	0.0008		False
Cluster_16311	1	0.0008		False
Cluster_23592	1	0.0008		False
Cluster_18399	1	0.0008		False
Cluster_8334	1	0.0008		False
Cluster_19538	1	0.0008		False
Cluster_12678	1	0.0008		False
Cluster_9840	1	0.0008		False
Cluster_11448	1	0.0008		False
Cluster_206	1	0.0008		False
Cluster_13990	1	0.0008		False
Cluster_5202	1	0.0008		False
Cluster_2979	1	0.0008		False
Cluster_7134	1	0.0008		False
Cluster_6520	1	0.0008		False
Cluster_9072	1	0.0008		False
Cluster_13759	1	0.0008		False
Cluster_21911	1	0.0008		False
Cluster_20326	1	0.0008		False
Cluster_16181	1	0.0008		False
Cluster_4030	1	0.0008		False
Cluster_13232	1	0.0008		False
Cluster_14083	1	0.0008		False
Cluster_4094	1	0.0008		False
Cluster_2959	1	0.0008		False
Cluster_11091	1	0.0008		False
Cluster_5186	1	0.0008		False
Cluster_23808	1	0.0008		False
Cluster_11899	1	0.0008		False
Cluster_11967	1	0.0008		False
Cluster_19034	1	0.0008		False
Cluster_24927	1	0.0008		False
Cluster_9869	1	0.0008		False
Cluster_6925	1	0.0008		False
Cluster_5268	1	0.0008		False
Cluster_23649	1	0.0008		False
Cluster_16423	1	0.0008		False
Cluster_8502	1	0.0008		False
Cluster_20920	1	0.0008		False
Cluster_7713	1	0.0008		False
Cluster_23574	1	0.0008		False
Cluster_23010	1	0.0008		False
Cluster_13559	1	0.0008		False
Cluster_1544	1	0.0008		False
Cluster_17719	1	0.0008		False
Cluster_16358	1	0.0008		False
Cluster_5541	1	0.0008		False
Cluster_12243	1	0.0008		False
Cluster_20150	1	0.0008		False
Cluster_22883	1	0.0008		False
Cluster_22878	1	0.0008		False
Cluster_19057	1	0.0008		False
Cluster_20984	1	0.0008		False
Cluster_7339	1	0.0008		False
Cluster_22255	1	0.0008		False
Cluster_9165	1	0.0008		False
Cluster_7506	1	0.0008		False
Cluster_630	1	0.0008		False
Cluster_18051	1	0.0008		False
Cluster_13498	1	0.0008		False
Cluster_305	1	0.0008		False
Cluster_17544	1	0.0008		False
Cluster_14656	1	0.0008		False
Cluster_21392	1	0.0008		False
Cluster_8524	1	0.0008		False
Cluster_15475	1	0.0008		False
Cluster_12518	1	0.0008		False
Cluster_18514	1	0.0008		False
Cluster_12023	1	0.0008		False
Cluster_16456	1	0.0008		False
Cluster_18070	1	0.0008		False
Cluster_20707	1	0.0008		False
Cluster_7205	1	0.0008		False
Cluster_25265	1	0.0008		False
Cluster_17136	1	0.0008		False
Cluster_14078	1	0.0008		False
Cluster_15007	1	0.0008		False
Cluster_307	1	0.0008		False
Cluster_11346	1	0.0008		False
Cluster_21699	1	0.0008		False
Cluster_22987	1	0.0008		False
Cluster_24500	1	0.0008		False
Cluster_3545	1	0.0008		False
Cluster_1221	1	0.0008		False
Cluster_5224	1	0.0008		False
Cluster_23289	1	0.0008		False
Cluster_2820	1	0.0008		False
Cluster_11906	1	0.0008		False
Cluster_17387	1	0.0008		False
Cluster_8889	1	0.0008		False
Cluster_9434	1	0.0008		False
Cluster_10036	1	0.0008		False
Cluster_22972	1	0.0008		False
Cluster_11863	1	0.0008		False
Cluster_26129	1	0.0008		False
Cluster_8423	1	0.0008		False
Cluster_14592	1	0.0008		False
Cluster_21325	1	0.0008		False
Cluster_20353	1	0.0008		False
Cluster_16702	1	0.0008		False
Cluster_14365	1	0.0008		False
Cluster_14725	1	0.0008		False
Cluster_24221	1	0.0008		False
Cluster_12570	1	0.0008		False
Cluster_74	1	0.0008		False
Cluster_15296	1	0.0008		False
Cluster_17048	1	0.0008		False
Cluster_19141	1	0.0008		False
Cluster_22008	1	0.0008		False
Cluster_6895	1	0.0008		False
Cluster_18018	1	0.0008		False
Cluster_26012	1	0.0008		False
Cluster_12551	1	0.0008		False
Cluster_17435	1	0.0008		False
Cluster_11359	1	0.0008		False
Cluster_22810	1	0.0008		False
Cluster_21450	1	0.0008		False
Cluster_9459	1	0.0008		False
Cluster_21742	1	0.0008		False
Cluster_15176	1	0.0008		False
Cluster_20997	1	0.0008		False
Cluster_13927	1	0.0008		False
Cluster_7354	1	0.0008		False
Cluster_24396	1	0.0008		False
Cluster_10403	1	0.0008		False
Cluster_17491	1	0.0008		False
Cluster_10148	1	0.0008		False
Cluster_14808	1	0.0008		False
Cluster_3617	1	0.0008		False
Cluster_12770	1	0.0008		False
Cluster_4656	1	0.0008		False
Cluster_16449	1	0.0008		False
Cluster_13157	1	0.0008		False
Cluster_18363	1	0.0008		False
Cluster_8943	1	0.0008		False
Cluster_16230	1	0.0008		False
Cluster_978	1	0.0008		False
Cluster_15332	1	0.0008		False
Cluster_15424	1	0.0008		False
Cluster_14574	1	0.0008		False
Cluster_17394	1	0.0008		False
Cluster_25517	1	0.0008		False
Cluster_2611	1	0.0008		False
Cluster_9479	1	0.0008		False
Cluster_16992	1	0.0008		False
Cluster_21217	1	0.0008		False
Cluster_6107	1	0.0008		False
Cluster_25539	1	0.0008		False
Cluster_11349	1	0.0008		False
Cluster_10822	1	0.0008		False
Cluster_14352	1	0.0008		False
Cluster_10484	1	0.0008		False
Cluster_12541	1	0.0008		False
Cluster_23998	1	0.0008		False
Cluster_11909	1	0.0008		False
Cluster_23286	1	0.0008		False
Cluster_24749	1	0.0008		False
Cluster_25661	1	0.0008		False
Cluster_627	1	0.0008		False
Cluster_26126	1	0.0008		False
Cluster_17058	1	0.0008		False
Cluster_22651	1	0.0008		False
Cluster_5882	1	0.0008		False
Cluster_6791	1	0.0008		False
Cluster_5937	1	0.0008		False
Cluster_4610	1	0.0008		False
Cluster_8469	1	0.0008		False
Cluster_10381	1	0.0008		False
Cluster_3752	1	0.0008		False
Cluster_6894	1	0.0008		False
Cluster_23825	1	0.0008		False
Cluster_19921	1	0.0008		False
Cluster_19290	1	0.0008		False
Cluster_1782	1	0.0008		False
Cluster_18157	1	0.0008		False
Cluster_13363	1	0.0008		False
Cluster_8649	1	0.0008		False
Cluster_7375	1	0.0008		False
Cluster_24549	1	0.0008		False
Cluster_2843	1	0.0008		False
Cluster_17676	1	0.0008		False
Cluster_625	1	0.0008		False
Cluster_13800	1	0.0008		False
Cluster_21552	1	0.0008		False
Cluster_10895	1	0.0008		False
Cluster_25739	1	0.0008		False
Cluster_25913	1	0.0008		False
Cluster_12741	1	0.0008		False
Cluster_21406	1	0.0008		False
Cluster_3736	1	0.0008		False
Cluster_15101	1	0.0008		False
Cluster_11642	1	0.0008		False
Cluster_4419	1	0.0008		False
Cluster_3772	1	0.0008		False
Cluster_7771	1	0.0008		False
Cluster_14659	1	0.0008		False
Cluster_7948	1	0.0008		False
Cluster_6395	1	0.0008		False
Cluster_19388	1	0.0008		False
Cluster_15617	1	0.0008		False
Cluster_16459	1	0.0008		False
Cluster_22262	1	0.0008		False
Cluster_7874	1	0.0008		False
Cluster_10158	1	0.0008		False
Cluster_12226	1	0.0008		False
Cluster_8525	1	0.0008		False
Cluster_14490	1	0.0008		False
Cluster_17554	1	0.0008		False
Cluster_14646	1	0.0008		False
Cluster_4293	1	0.0008		False
Cluster_5176	1	0.0008		False
Cluster_6180	1	0.0008		False
Cluster_23708	1	0.0008		False
Cluster_16446	1	0.0008		False
Cluster_22245	1	0.0008		False
Cluster_24556	1	0.0008		False
Cluster_17819	1	0.0008		False
Cluster_9247	1	0.0008		False
Cluster_22618	1	0.0008		False
Cluster_17011	1	0.0008		False
Cluster_22783	1	0.0008		False
Cluster_19118	1	0.0008		False
Cluster_24625	1	0.0008		False
Cluster_24160	1	0.0008		False
Cluster_1393	1	0.0008		False
Cluster_24402	1	0.0008		False
Cluster_8389	1	0.0008		False
Cluster_18849	1	0.0008		False
Cluster_18041	1	0.0008		False
Cluster_11120	1	0.0008		False
Cluster_6902	1	0.0008		False
Cluster_11665	1	0.0008		False
Cluster_10497	1	0.0008		False
Cluster_8226	1	0.0008		False
Cluster_22164	1	0.0008		False
Cluster_19664	1	0.0008		False
Cluster_23427	1	0.0008		False
Cluster_21105	1	0.0008		False
Cluster_8920	1	0.0008		False
Cluster_2989	1	0.0008		False
Cluster_11599	1	0.0008		False
Cluster_5526	1	0.0008		False
Cluster_14600	1	0.0008		False
Cluster_10233	1	0.0008		False
Cluster_9993	1	0.0008		False
Cluster_8175	1	0.0008		False
Cluster_12494	1	0.0008		False
Cluster_11356	1	0.0008		False
Cluster_25924	1	0.0008		False
Cluster_24756	1	0.0008		False
Cluster_5225	1	0.0008		False
Cluster_3544	1	0.0008		False
Cluster_25154	1	0.0008		False
Cluster_13051	1	0.0008		False
Cluster_18498	1	0.0008		False
Cluster_680	1	0.0008		False
Cluster_11029	1	0.0008		False
Cluster_10994	1	0.0008		False
Cluster_24069	1	0.0008		False
Cluster_23488	1	0.0008		False
Cluster_606	1	0.0008		False
Cluster_2150	1	0.0008		False
Cluster_3845	1	0.0008		False
Cluster_6979	1	0.0008		False
Cluster_8589	1	0.0008		False
Cluster_18413	1	0.0008		False
Cluster_1639	1	0.0008		False
Cluster_4605	1	0.0008		False
Cluster_19215	1	0.0008		False
Cluster_22017	1	0.0008		False
Cluster_9111	1	0.0008		False
Cluster_8698	1	0.0008		False
Cluster_19648	1	0.0008		False
Cluster_20770	1	0.0008		False
Cluster_10810	1	0.0008		False
Cluster_15514	1	0.0008		False
Cluster_20551	1	0.0008		False
Cluster_16780	1	0.0008		False
Cluster_11689	1	0.0008		False
Cluster_5326	1	0.0008		False
Cluster_25508	1	0.0008		False
Cluster_12997	1	0.0008		False
Cluster_13636	1	0.0008		False
Cluster_519	1	0.0008		False
Cluster_24577	1	0.0008		False
Cluster_9888	1	0.0008		False
Cluster_21208	1	0.0008		False
Cluster_13299	1	0.0008		False
Cluster_13179	1	0.0008		False
Cluster_1430	1	0.0008		False
Cluster_10641	1	0.0008		False
Cluster_20570	1	0.0008		False
Cluster_7999	1	0.0008		False
Cluster_20014	1	0.0008		False
Cluster_23924	1	0.0008		False
Cluster_6959	1	0.0008		False
Cluster_14817	1	0.0008		False
Cluster_2170	1	0.0008		False
Cluster_5491	1	0.0008		False
Cluster_4043	1	0.0008		False
Cluster_7806	1	0.0008		False
Cluster_10008	1	0.0008		False
Cluster_10704	1	0.0008		False
Cluster_12428	1	0.0008		False
Cluster_25286	1	0.0008		False
Cluster_12507	1	0.0008		False
Cluster_25998	1	0.0008		False
Cluster_18332	1	0.0008		False
Cluster_10130	1	0.0008		False
Cluster_20683	1	0.0008		False
Cluster_5104	1	0.0008		False
Cluster_20718	1	0.0008		False
Cluster_23539	1	0.0008		False
Cluster_1101	1	0.0008		False
Cluster_7232	1	0.0008		False
Cluster_14137	1	0.0008		False
Cluster_5897	1	0.0008		False
Cluster_15363	1	0.0008		False
Cluster_19767	1	0.0008		False
Cluster_15723	1	0.0008		False
Cluster_13093	1	0.0008		False
Cluster_8458	1	0.0008		False
Cluster_25825	1	0.0008		False
Cluster_18877	1	0.0008		False
Cluster_6990	1	0.0008		False
Cluster_23975	1	0.0008		False
Cluster_19871	1	0.0008		False
Cluster_2237	1	0.0008		False
Cluster_10987	1	0.0008		False
Cluster_1797	1	0.0008		False
Cluster_5033	1	0.0008		False
Cluster_6934	1	0.0008		False
Cluster_5671	1	0.0008		False
Cluster_21055	1	0.0008		False
Cluster_14386	1	0.0008		False
Cluster_23913	1	0.0008		False
Cluster_7256	1	0.0008		False
Cluster_2665	1	0.0008		False
Cluster_23739	1	0.0008		False
Cluster_15800	1	0.0008		False
Cluster_10255	1	0.0008		False
Cluster_7970	1	0.0008		False
Cluster_15147	1	0.0008		False
Cluster_1654	1	0.0008		False
Cluster_12984	1	0.0008		False
Cluster_5651	1	0.0008		False
Cluster_24263	1	0.0008		False
Cluster_13617	1	0.0008		False
Cluster_18561	1	0.0008		False
Cluster_6595	1	0.0008		False
Cluster_19567	1	0.0008		False
Cluster_7555	1	0.0008		False
Cluster_18639	1	0.0008		False
Cluster_25004	1	0.0008		False
Cluster_6512	1	0.0008		False
Cluster_11223	1	0.0008		False
Cluster_2199	1	0.0008		False
Cluster_228	1	0.0008		False
Cluster_7125	1	0.0008		False
Cluster_13561	1	0.0008		False
Cluster_11686	1	0.0008		False
Cluster_6493	1	0.0008		False
Cluster_6762	1	0.0008		False
Cluster_22607	1	0.0008		False
Cluster_20494	1	0.0008		False
Cluster_7574	1	0.0008		False
Cluster_6935	1	0.0008		False
Cluster_13988	1	0.0008		False
Cluster_19611	1	0.0008		False
Cluster_13639	1	0.0008		False
Cluster_1675	1	0.0008		False
Cluster_7453	1	0.0008		False
Cluster_6018	1	0.0008		False
Cluster_12903	1	0.0008		False
Cluster_9468	1	0.0008		False
Cluster_13176	1	0.0008		False
Cluster_10164	1	0.0008		False
Cluster_20391	1	0.0008		False
Cluster_16258	1	0.0008		False
Cluster_19840	1	0.0008		False
Cluster_25083	1	0.0008		False
Cluster_9648	1	0.0008		False
Cluster_5105	1	0.0008		False
Cluster_16875	1	0.0008		False
Cluster_10783	1	0.0008		False
Cluster_6594	1	0.0008		False
Cluster_3685	1	0.0008		False
Cluster_13877	1	0.0008		False
Cluster_20335	1	0.0008		False
Cluster_5397	1	0.0008		False
Cluster_7473	1	0.0008		False
Cluster_7916	1	0.0008		False
Cluster_18093	1	0.0008		False
Cluster_10245	1	0.0008		False
Cluster_469	1	0.0008		False
Cluster_20885	1	0.0008		False
Cluster_6530	1	0.0008		False
Cluster_7124	1	0.0008		False
Cluster_5582	1	0.0008		False
Cluster_13761	1	0.0008		False
Cluster_22497	1	0.0008		False
Cluster_13321	1	0.0008		False
Cluster_9026	1	0.0008		False
Cluster_7554	1	0.0008		False
Cluster_15927	1	0.0008		False
Cluster_19806	1	0.0008		False
Cluster_326	1	0.0008		False
Cluster_13882	1	0.0008		False
Cluster_8106	1	0.0008		False
Cluster_17064	1	0.0008		False
Cluster_25623	1	0.0008		False
Cluster_13332	1	0.0008		False
Cluster_4604	1	0.0008		False
Cluster_447	1	0.0008		False
Cluster_20472	1	0.0008		False
Cluster_14031	1	0.0008		False
Cluster_17768	1	0.0008		False
Cluster_17328	1	0.0008		False
Cluster_3844	1	0.0008		False
Cluster_7693	1	0.0008		False
Cluster_7742	1	0.0008		False
Cluster_22158	1	0.0008		False
Cluster_7539	1	0.0008		False
Cluster_17453	1	0.0008		False
Cluster_6653	1	0.0008		False
Cluster_21789	1	0.0008		False
Cluster_1160	1	0.0008		False
Cluster_1726	1	0.0008		False
Cluster_4171	1	0.0008		False
Cluster_12793	1	0.0008		False
Cluster_16005	1	0.0008		False
Cluster_9388	1	0.0008		False
Cluster_21062	1	0.0008		False
Cluster_20741	1	0.0008		False
Cluster_9333	1	0.0008		False
Cluster_2747	1	0.0008		False
Cluster_18636	1	0.0008		False
Cluster_20487	1	0.0008		False
Cluster_16211	1	0.0008		False
Cluster_25614	1	0.0008		False
Cluster_13413	1	0.0008		False
Cluster_25289	1	0.0008		False
Cluster_1988	1	0.0008		False
Cluster_3345	1	0.0008		False
Cluster_17981	1	0.0008		False
Cluster_23144	1	0.0008		False
Cluster_22831	1	0.0008		False
Cluster_1412	1	0.0008		False
Cluster_3958	1	0.0008		False
Cluster_16477	1	0.0008		False
Cluster_1933	1	0.0008		False
Cluster_26020	1	0.0008		False
Cluster_15608	1	0.0008		False
Cluster_1495	1	0.0008		False
Cluster_17568	1	0.0008		False
Cluster_445	1	0.0008		False
Cluster_22484	1	0.0008		False
Cluster_14682	1	0.0008		False
Cluster_4521	1	0.0008		False
Cluster_1149	1	0.0008		False
Cluster_4151	1	0.0008		False
Cluster_19465	1	0.0008		False
Cluster_6320	1	0.0008		False
Cluster_9009	1	0.0008		False
Cluster_24639	1	0.0008		False
Cluster_2902	1	0.0008		False
Cluster_8117	1	0.0008		False
Cluster_17174	1	0.0008		False
Cluster_16880	1	0.0008		False
Cluster_12077	1	0.0008		False
Cluster_12695	1	0.0008		False
Cluster_25342	1	0.0008		False
Cluster_3639	1	0.0008		False
Cluster_15232	1	0.0008		False
Cluster_24176	1	0.0008		False
Cluster_26084	1	0.0008		False
Cluster_5745	1	0.0008		False
Cluster_8368	1	0.0008		False
Cluster_25774	1	0.0008		False
Cluster_15759	1	0.0008		False
Cluster_10510	1	0.0008		False
Cluster_15814	1	0.0008		False
Cluster_15396	1	0.0008		False
Cluster_2968	1	0.0008		False
Cluster_20059	1	0.0008		False
Cluster_13066	1	0.0008		False
Cluster_17426	1	0.0008		False
Cluster_12631	1	0.0008		False
Cluster_24761	1	0.0008		False
Cluster_23119	1	0.0008		False
Cluster_280	1	0.0008		False
Cluster_4167	1	0.0008		False
Cluster_25808	1	0.0008		False
Cluster_4244	1	0.0008		False
Cluster_16936	1	0.0008		False
Cluster_21194	1	0.0008		False
Cluster_24877	1	0.0008		False
Cluster_5259	1	0.0008		False
Cluster_11721	1	0.0008		False
Cluster_24332	1	0.0008		False
Cluster_9727	1	0.0008		False
Cluster_8091	1	0.0008		False
Cluster_11259	1	0.0008		False
Cluster_12622	1	0.0008		False
Cluster_21274	1	0.0008		False
Cluster_1344	1	0.0008		False
Cluster_24424	1	0.0008		False
Cluster_25574	1	0.0008		False
Cluster_14517	1	0.0008		False
Cluster_6989	1	0.0008		False
Cluster_8302	1	0.0008		False
Cluster_8579	1	0.0008		False
Cluster_11464	1	0.0008		False
Cluster_19709	1	0.0008		False
Cluster_12405	1	0.0008		False
Cluster_10025	1	0.0008		False
Cluster_26097	1	0.0008		False
Cluster_5290	1	0.0008		False
Cluster_21886	1	0.0008		False
Cluster_11246	1	0.0008		False
Cluster_2046	1	0.0008		False
Cluster_21336	1	0.0008		False
Cluster_15546	1	0.0008		False
Cluster_23031	1	0.0008		False
Cluster_5234	1	0.0008		False
Cluster_13480	1	0.0008		False
Cluster_23389	1	0.0008		False
Cluster_15134	1	0.0008		False
Cluster_13915	1	0.0008		False
Cluster_19166	1	0.0008		False
Cluster_14736	1	0.0008		False
Cluster_18582	1	0.0008		False
Cluster_22666	1	0.0008		False
Cluster_8912	1	0.0008		False
Cluster_9262	1	0.0008		False
Cluster_9424	1	0.0008		False
Cluster_25525	1	0.0008		False
Cluster_24475	1	0.0008		False
Cluster_3797	1	0.0008		False
Cluster_7980	1	0.0008		False
Cluster_5058	1	0.0008		False
Cluster_9173	1	0.0008		False
Cluster_19571	1	0.0008		False
Cluster_2107	1	0.0008		False
Cluster_10778	1	0.0008		False
Cluster_20253	1	0.0008		False
Cluster_23022	1	0.0008		False
Cluster_2395	1	0.0008		False
Cluster_22355	1	0.0008		False
Cluster_23677	1	0.0008		False
Cluster_14536	1	0.0008		False
Cluster_7286	1	0.0008		False
Cluster_24007	1	0.0008		False
Cluster_10804	1	0.0008		False
Cluster_7168	1	0.0008		False
Cluster_15746	1	0.0008		False
Cluster_11200	1	0.0008		False
Cluster_24413	1	0.0008		False
